time;Intake temp.          ;Throttle pos.                     ;Injection time             ;Vehicle speed       ;Coolant temp.     ;Lambdaintegrator 1                 ;Lambdaintegrator 2                 ;Air mass                     ;Load                         ;Current RPM                 ;Target RPM               ;Engine temp.               ;Pedal pos.                  ;Battery voltage                         ;camshaft position bank 1;camshaft position bank 2;Ignition angle              ;Knock sensor Cyl.1;Knock sensor Cyl.2;Knock sensor Cyl.3;Knock sensor Cyl.4;Knock sensor Cyl.5;Knock sensor Cyl.6;Knock sensor Cyl.7;Knock sensor Cyl.8;Lambdasondenspannung n Kat    ;Lambdasondenspannung n Kat 2  
392786;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.9;7.72868;597.5;600;103.5;0.786131;13.49;0.0624;-0.0936;9.75;0.820302;1.05467;0.859364;1.01561;0.937488;1.01561;0.859364;1.05467;6.2487;6.2487
392970;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.9;7.72868;597.5;600;103.5;0.786131;13.49;0.0624;-0.0936;9.75;0.820302;1.05467;0.859364;1.01561;0.937488;1.01561;0.859364;1.05467;6.2487;6.2487
393108;24;2.74512;3.216;0;22.5;0.999424;0.999424;16.9;7.58983;600.75;600;103.5;0.786131;13.3;0.117;0.2613;9;0.820302;1.01561;0.820302;0.97655;0.898426;1.01561;0.820302;0.97655;6.2487;6.2487
393240;24;2.74512;3.216;0;22.5;0.999424;0.999424;16.9;7.58983;600.75;600;103.5;0.786131;13.3;0.117;0.2613;9;0.820302;1.01561;0.820302;0.97655;0.898426;1.01561;0.820302;0.97655;6.2487;6.2487
393430;24;2.74512;3.216;0;22.5;0.999424;0.999424;17.1;7.72868;595.75;600;103.5;0.781248;13.395;-0.0741;0.0858;9.75;0.78124;1.05467;0.859364;0.97655;0.937488;1.05467;0.820302;0.97655;6.2487;6.2487
393699;24;2.74512;3.216;0;22.5;0.999424;0.999424;17.1;7.72868;595.75;600;103.5;0.781248;13.395;-0.0741;0.0858;9.75;0.78124;1.05467;0.859364;0.97655;0.937488;1.05467;0.820302;0.97655;6.2487;6.2487
393917;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.9;7.58983;600.75;600;103.5;0.781248;13.3;0.0312;0.0039;9;0.859364;1.09374;0.859364;0.97655;1.01561;1.01561;0.859364;1.01561;6.2487;6.2487
394010;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.9;7.58983;600.75;600;103.5;0.781248;13.3;0.0312;0.0039;9;0.859364;1.09374;0.859364;0.97655;1.01561;1.01561;0.859364;1.01561;6.2487;6.2487
394212;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.8;7.58983;601.5;600;103.5;0.786131;13.395;0.1053;0.2223;9;0.820302;1.1328;0.820302;1.01561;0.97655;1.01561;0.820302;1.05467;6.2487;6.2487
394481;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.8;7.58983;601.5;600;103.5;0.786131;13.395;0.1053;0.2223;9;0.820302;1.1328;0.820302;1.01561;0.97655;1.01561;0.820302;1.05467;6.2487;6.2487
397876;24;2.74512;3.184;0;22.5;0.999424;0.999424;16.9;7.81261;597.25;600;103.5;0.781248;13.395;-0.0741;0.0351;10.5;0.898426;1.05467;0.820302;0.97655;0.937488;0.97655;0.859364;1.01561;6.2487;6.2487
398630;24;2.74512;3.184;0;22.5;0.999424;0.999424;16.9;7.81261;597.25;600;103.5;0.781248;13.395;-0.0741;0.0351;10.5;0.898426;1.05467;0.820302;0.97655;0.937488;0.97655;0.859364;1.01561;6.2487;6.2487
399511;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.8;7.55778;602.75;600;103.5;0.786131;13.205;-0.0624;0.0975;9;0.820302;1.05467;0.898426;0.97655;0.898426;1.1328;0.820302;1.24998;6.2487;6.2487
400636;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.8;7.55778;602.75;600;103.5;0.786131;13.205;-0.0624;0.0975;9;0.820302;1.05467;0.898426;0.97655;0.898426;1.1328;0.820302;1.24998;6.2487;6.2487
401163;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.9;7.67528;599.5;600;103.5;0.786131;13.205;-0.0741;0.0234;9.75;0.820302;1.05467;0.937488;0.97655;0.937488;1.05467;0.859364;1.1328;6.2487;6.2487
401800;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.9;7.67528;599.5;600;103.5;0.786131;13.205;-0.0741;0.0234;9.75;0.820302;1.05467;0.937488;0.97655;0.937488;1.05467;0.859364;1.1328;6.2487;6.2487
402022;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.4;7.55778;601;600;103.5;0.781248;13.11;0.2301;0.1677;9;0.859364;1.21092;0.859364;0.97655;0.937488;1.17186;0.859364;1.1328;6.2487;6.2487
402388;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.4;7.55778;601;600;103.5;0.781248;13.11;0.2301;0.1677;9;0.859364;1.21092;0.859364;0.97655;0.937488;1.17186;0.859364;1.1328;6.2487;6.2487
402678;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.9;7.29228;606;600;103.5;0.786131;13.205;0.1014;-0.0312;8.25;0.820302;1.17186;0.859364;0.97655;0.937488;1.1328;0.859364;1.09374;6.2487;6.2487
403029;24;2.74512;3.2;0;22.5;0.999424;0.999424;16.9;7.29228;606;600;103.5;0.786131;13.205;0.1014;-0.0312;8.25;0.820302;1.17186;0.859364;0.97655;0.937488;1.1328;0.859364;1.09374;6.2487;6.2487
403329;24;2.74512;3.184;0;21.75;0.999424;0.999424;16.6;7.53642;601.25;600;103.5;0.786131;13.205;-0.1248;0.0819;9;0.859364;1.09374;0.898426;0.97655;1.01561;1.05467;0.937488;1.17186;6.2487;6.2487
403914;24;2.74512;3.184;0;21.75;0.999424;0.999424;16.6;7.53642;601.25;600;103.5;0.786131;13.205;-0.1248;0.0819;9;0.859364;1.09374;0.898426;0.97655;1.01561;1.05467;0.937488;1.17186;6.2487;6.2487
404279;24;2.74512;3.216;0;21.75;0.999424;0.999424;16.9;7.37315;603.25;600;103.5;0.786131;13.11;-0.0936;-0.0585;8.25;0.859364;1.1328;0.820302;0.97655;1.05467;1.09374;0.898426;1.21092;6.2487;6.2487
404538;24;2.74512;3.216;0;21.75;0.999424;0.999424;16.9;7.37315;603.25;600;103.5;0.786131;13.11;-0.0936;-0.0585;8.25;0.859364;1.1328;0.820302;0.97655;1.05467;1.09374;0.898426;1.21092;6.2487;6.2487
404882;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.7;7.55778;598.5;600;103.5;0.781248;13.205;0.1833;0.039;9;0.898426;1.09374;0.78124;0.898426;1.09374;1.1328;0.859364;1.1328;6.2487;6.2487
405113;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.7;7.55778;598.5;600;103.5;0.781248;13.205;0.1833;0.039;9;0.898426;1.09374;0.78124;0.898426;1.09374;1.1328;0.859364;1.1328;6.2487;6.2487
405337;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.7;7.53642;601.75;600;103.5;0.781248;13.11;-0.0702;0.0624;9;0.898426;1.21092;0.820302;0.937488;1.05467;1.09374;0.859364;1.17186;6.2487;6.2487
405454;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.7;7.53642;601.75;600;103.5;0.781248;13.11;-0.0702;0.0624;9;0.898426;1.21092;0.820302;0.937488;1.05467;1.09374;0.859364;1.17186;6.2487;6.2487
405752;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.9;7.55778;601.25;600;103.5;0.786131;13.205;0.1521;-0.0702;9;0.898426;1.24998;0.898426;0.97655;0.97655;1.17186;0.859364;1.09374;6.2487;6.2487
405951;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.9;7.55778;601.25;600;103.5;0.786131;13.205;0.1521;-0.0702;9;0.898426;1.24998;0.898426;0.97655;0.97655;1.17186;0.859364;1.09374;6.2487;6.2487
406348;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.7;7.53642;603;600;103.5;0.786131;13.205;-0.1092;0.0624;9;0.820302;1.17186;0.898426;1.01561;0.937488;1.1328;0.859364;1.1328;6.2487;6.2487
406579;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.7;7.53642;603;600;103.5;0.786131;13.205;-0.1092;0.0624;9;0.820302;1.17186;0.898426;1.01561;0.937488;1.1328;0.859364;1.1328;6.2487;6.2487
406834;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.6;7.80193;598.5;600;103.5;0.781248;13.11;0.1677;-0.0273;10.5;0.898426;1.17186;0.937488;0.97655;0.97655;1.17186;0.898426;1.1328;6.2487;6.2487
407208;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.6;7.80193;598.5;600;103.5;0.781248;13.11;0.1677;-0.0273;10.5;0.898426;1.17186;0.937488;0.97655;0.97655;1.17186;0.898426;1.1328;6.2487;6.2487
407514;24;2.74512;3.216;0;21.75;0.999424;0.999424;16.8;7.31211;605.5;600;103.5;0.781248;13.205;0.0234;-0.0741;7.5;0.859364;1.17186;0.937488;1.01561;0.97655;1.05467;0.937488;1.1328;6.2487;6.2487
407870;24;2.74512;3.216;0;21.75;0.999424;0.999424;16.8;7.31211;605.5;600;103.5;0.781248;13.205;0.0234;-0.0741;7.5;0.859364;1.17186;0.937488;1.01561;0.97655;1.05467;0.937488;1.1328;6.2487;6.2487
408150;24;2.74512;3.184;0;21.75;0.999424;0.999424;16.5;7.52727;601.75;600;103.5;0.781248;13.11;-0.0156;0.1209;9;0.859364;1.1328;0.898426;0.898426;1.01561;1.09374;0.898426;1.17186;6.2487;6.2487
408293;24;2.74512;3.184;0;21.75;0.999424;0.999424;16.5;7.52727;601.75;600;103.5;0.781248;13.11;-0.0156;0.1209;9;0.859364;1.1328;0.898426;0.898426;1.01561;1.09374;0.898426;1.17186;6.2487;6.2487
408430;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.9;7.35331;605.25;600;103.5;0.786131;13.205;0.0702;0.0273;8.25;0.78124;1.17186;0.859364;0.937488;0.97655;1.05467;0.820302;1.09374;6.2487;6.2487
408612;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.9;7.35331;605.25;600;103.5;0.786131;13.205;0.0702;0.0273;8.25;0.78124;1.17186;0.859364;0.937488;0.97655;1.05467;0.820302;1.09374;6.2487;6.2487
408770;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.9;7.27244;606.75;600;103.5;0.781248;13.205;0.1131;0.0585;7.5;0.820302;1.21092;0.859364;0.937488;0.97655;1.1328;0.859364;1.1328;6.2487;6.2487
408982;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.9;7.27244;606.75;600;103.5;0.781248;13.205;0.1131;0.0585;7.5;0.820302;1.21092;0.859364;0.937488;0.97655;1.1328;0.859364;1.1328;6.2487;6.2487
409168;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.9;7.51506;601.5;600;103.5;0.786131;13.11;-0.1053;-0.0624;9;0.820302;1.17186;0.859364;0.937488;0.97655;1.05467;0.859364;1.17186;6.2487;6.2487
409545;24;2.74512;3.2;0;21.75;0.999424;0.999424;16.9;7.51506;601.5;600;103.5;0.786131;13.11;-0.1053;-0.0624;9;0.820302;1.17186;0.859364;0.937488;0.97655;1.05467;0.859364;1.17186;6.2487;6.2487
409770;24;2.74512;3.216;0;21;0.999424;0.999424;16.6;7.30296;606;600;103.5;0.786131;13.11;0.0819;0.0936;7.5;0.898426;1.21092;0.898426;0.898426;1.01561;1.09374;0.898426;1.17186;6.2487;6.2487
409862;24;2.74512;3.216;0;21;0.999424;0.999424;16.6;7.30296;606;600;103.5;0.786131;13.11;0.0819;0.0936;7.5;0.898426;1.21092;0.898426;0.898426;1.01561;1.09374;0.898426;1.17186;6.2487;6.2487
410055;24;2.74512;3.216;0;21;0.999424;0.999424;16.9;7.55778;601.25;600;103.5;0.786131;13.11;-0.1677;0.117;9;0.937488;1.17186;0.859364;0.937488;1.05467;1.05467;0.937488;1.17186;6.2487;6.2487
410369;24;2.74512;3.216;0;21;0.999424;0.999424;16.9;7.55778;601.25;600;103.5;0.786131;13.11;-0.1677;0.117;9;0.937488;1.17186;0.859364;0.937488;1.05467;1.05467;0.937488;1.17186;6.2487;6.2487
410649;24;2.74512;3.2;0;21;0.999424;0.999424;16.6;7.53642;600.5;600;103.5;0.786131;13.11;0.2184;-0.1443;9;0.937488;1.21092;0.937488;0.97655;1.05467;1.17186;0.937488;1.1328;6.2487;6.2487
410774;24;2.74512;3.2;0;21;0.999424;0.999424;16.6;7.53642;600.5;600;103.5;0.786131;13.11;0.2184;-0.1443;9;0.937488;1.21092;0.937488;0.97655;1.05467;1.17186;0.937488;1.1328;6.2487;6.2487
410996;24;2.74512;3.184;0;21;0.999424;0.999424;16.4;7.33195;605.25;600;103.5;0.786131;13.11;-0.0468;-0.0195;8.25;0.898426;1.17186;0.859364;0.97655;1.05467;1.24998;0.859364;1.1328;6.2487;6.2487
411165;24;2.74512;3.184;0;21;0.999424;0.999424;16.4;7.33195;605.25;600;103.5;0.786131;13.11;-0.0468;-0.0195;8.25;0.898426;1.17186;0.859364;0.97655;1.05467;1.24998;0.859364;1.1328;6.2487;6.2487
411299;24;2.74512;3.184;0;21;0.999424;0.999424;16.7;7.51506;600.75;600;103.5;0.786131;13.205;0.0546;0.0234;9;0.859364;1.1328;0.937488;1.01561;1.01561;1.17186;0.859364;1.09374;6.2487;6.2487
411391;24;2.74512;3.184;0;21;0.999424;0.999424;16.7;7.51506;600.75;600;103.5;0.786131;13.205;0.0546;0.0234;9;0.859364;1.1328;0.937488;1.01561;1.01561;1.17186;0.859364;1.09374;6.2487;6.2487
411529;24;2.74512;3.184;0;21;0.999424;0.999424;16.5;7.50438;604.5;600;103.5;0.786131;13.205;0.0546;-0.1014;9;0.898426;1.17186;0.97655;0.97655;0.97655;1.1328;0.898426;1.09374;6.2487;6.2487
411621;24;2.74512;3.184;0;21;0.999424;0.999424;16.5;7.50438;604.5;600;103.5;0.786131;13.205;0.0546;-0.1014;9;0.898426;1.17186;0.97655;0.97655;0.97655;1.1328;0.898426;1.09374;6.2487;6.2487
411923;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.50438;602;600;103.5;0.781248;13.11;0.117;0.1248;9;0.859364;1.1328;0.937488;1.01561;0.97655;1.09374;0.859364;1.09374;6.2487;6.2487
412018;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.50438;602;600;103.5;0.781248;13.11;0.117;0.1248;9;0.859364;1.1328;0.937488;1.01561;0.97655;1.09374;0.859364;1.09374;6.2487;6.2487
412498;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.77904;595.5;600;103.5;0.786131;13.11;0.0312;-0.0936;10.5;0.859364;1.1328;0.97655;1.05467;0.937488;0.97655;0.859364;1.1328;6.2487;6.2487
414945;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.77904;595.5;600;103.5;0.786131;13.11;0.0312;-0.0936;10.5;0.859364;1.1328;0.97655;1.05467;0.937488;0.97655;0.859364;1.1328;6.2487;6.2487
416478;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.6646;601.25;600;103.5;0.781248;13.205;-0.117;0.1053;9.75;0.859364;1.17186;0.898426;1.09374;0.937488;1.17186;0.937488;1.1328;6.2487;6.2487
416617;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.6646;601.25;600;103.5;0.781248;13.205;-0.117;0.1053;9.75;0.859364;1.17186;0.898426;1.09374;0.937488;1.17186;0.937488;1.1328;6.2487;6.2487
417009;24;2.74512;3.2;0;21;0.999424;0.999424;16.8;7.80193;597.25;600;103.5;0.781248;13.11;-0.1131;0.0819;10.5;0.898426;1.1328;0.898426;1.05467;0.898426;1.17186;0.937488;1.01561;6.2487;6.2487
418095;24;2.74512;3.2;0;21;0.999424;0.999424;16.8;7.80193;597.25;600;103.5;0.781248;13.11;-0.1131;0.0819;10.5;0.898426;1.1328;0.898426;1.05467;0.898426;1.17186;0.937488;1.01561;6.2487;6.2487
418635;24;2.74512;3.2;0;21;0.999424;0.999424;16.4;7.55778;601;600;104.25;0.786131;13.205;0.1131;-0.078;9;0.898426;1.09374;0.898426;1.01561;0.97655;1.17186;0.97655;1.17186;6.2487;6.2487
419076;24;2.74512;3.2;0;21;0.999424;0.999424;16.4;7.55778;601;600;104.25;0.786131;13.205;0.1131;-0.078;9;0.898426;1.09374;0.898426;1.01561;0.97655;1.17186;0.97655;1.17186;6.2487;6.2487
419970;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.51506;601.75;600;104.25;0.786131;13.205;0.1755;0.2691;9;0.898426;1.1328;0.97655;0.937488;1.05467;1.24998;0.937488;1.1328;6.2487;6.2487
420371;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.51506;601.75;600;104.25;0.786131;13.205;0.1755;0.2691;9;0.898426;1.1328;0.97655;0.937488;1.05467;1.24998;0.937488;1.1328;6.2487;6.2487
420510;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.53642;604;600;104.25;0.781248;13.205;0.1443;-0.0234;9;0.820302;1.1328;0.820302;0.97655;0.97655;1.17186;0.898426;1.17186;6.2487;6.2487
420848;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.53642;604;600;104.25;0.781248;13.205;0.1443;-0.0234;9;0.820302;1.1328;0.820302;0.97655;0.97655;1.17186;0.898426;1.17186;6.2487;6.2487
421077;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.81261;597.5;600;104.25;0.781248;13.205;-0.0741;0;10.5;0.898426;1.21092;0.859364;1.01561;1.05467;1.17186;0.937488;1.21092;6.2487;6.2487
421531;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.81261;597.5;600;104.25;0.781248;13.205;-0.0741;0;10.5;0.898426;1.21092;0.859364;1.01561;1.05467;1.17186;0.937488;1.21092;6.2487;6.2487
421793;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.55778;601.25;600;104.25;0.786131;13.205;0.0351;0.1911;9;0.937488;1.17186;0.937488;0.97655;1.01561;1.1328;0.898426;1.17186;6.2487;6.2487
422481;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.55778;601.25;600;104.25;0.786131;13.205;0.0351;0.1911;9;0.937488;1.17186;0.937488;0.97655;1.01561;1.1328;0.898426;1.17186;6.2487;6.2487
423256;24;2.74512;3.184;0;21;0.999424;0.999424;16.8;7.52727;604.25;600;104.25;0.786131;13.205;0.0351;0.117;9;0.898426;1.24998;0.937488;1.09374;1.05467;1.17186;0.97655;1.05467;6.2487;6.2487
423515;24;2.74512;3.184;0;21;0.999424;0.999424;16.8;7.52727;604.25;600;104.25;0.786131;13.205;0.0351;0.117;9;0.898426;1.24998;0.937488;1.09374;1.05467;1.17186;0.97655;1.05467;6.2487;6.2487
423823;24;2.74512;3.2;0;21;0.999424;0.999424;16.6;7.67528;598.75;600;104.25;0.781248;13.205;0.1677;0.2418;9.75;0.898426;1.21092;0.97655;1.05467;1.05467;1.17186;0.898426;1.1328;6.2487;6.2487
424106;24;2.74512;3.2;0;21;0.999424;0.999424;16.6;7.67528;598.75;600;104.25;0.781248;13.205;0.1677;0.2418;9.75;0.898426;1.21092;0.97655;1.05467;1.05467;1.17186;0.898426;1.1328;6.2487;6.2487
424358;24;2.35296;3.2;0;21;0.999424;0.999424;16.9;7.55778;603;600;104.25;0.786131;13.205;0.0897;-0.1287;9;0.937488;1.24998;0.859364;1.05467;1.09374;1.17186;0.97655;1.17186;6.2487;6.2487
424456;24;2.35296;3.2;0;21;0.999424;0.999424;16.9;7.55778;603;600;104.25;0.786131;13.205;0.0897;-0.1287;9;0.937488;1.24998;0.859364;1.05467;1.09374;1.17186;0.97655;1.17186;6.2487;6.2487
425003;24;2.35296;3.184;0;21;0.999424;0.999424;16.4;7.54863;602.5;600;104.25;0.781248;13.3;-0.0234;0.117;9;0.898426;1.24998;0.937488;1.01561;1.05467;1.21092;0.97655;1.17186;6.2487;6.2487
425407;24;2.35296;3.184;0;21;0.999424;0.999424;16.4;7.54863;602.5;600;104.25;0.781248;13.3;-0.0234;0.117;9;0.898426;1.24998;0.937488;1.01561;1.05467;1.21092;0.97655;1.17186;6.2487;6.2487
425747;24;2.74512;3.184;0;21;0.999424;0.999424;16.4;7.6646;599.25;600;104.25;0.781248;13.3;0.2613;0.0741;9.75;0.898426;1.28905;0.937488;0.937488;1.01561;1.21092;0.97655;1.17186;6.2487;6.2487
425994;24;2.74512;3.184;0;21;0.999424;0.999424;16.4;7.6646;599.25;600;104.25;0.781248;13.3;0.2613;0.0741;9.75;0.898426;1.28905;0.937488;0.937488;1.01561;1.21092;0.97655;1.17186;6.2487;6.2487
426298;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.69664;597.5;600;104.25;0.781248;13.3;0.078;0.0195;9.75;0.937488;1.21092;0.898426;1.01561;1.01561;1.17186;0.937488;1.21092;6.2487;6.2487
426463;24;2.74512;3.2;0;21;0.999424;0.999424;16.9;7.69664;597.5;600;104.25;0.781248;13.3;0.078;0.0195;9.75;0.937488;1.21092;0.898426;1.01561;1.01561;1.17186;0.937488;1.21092;6.2487;6.2487
426702;24;2.74512;3.2;0;20.25;0.999424;0.999424;16.8;7.97283;595;600;104.25;0.786131;13.205;0.2184;0.1872;11.25;0.898426;1.21092;0.859364;1.09374;1.05467;1.17186;0.937488;1.24998;6.2487;6.2487
426794;24;2.74512;3.2;0;20.25;0.999424;0.999424;16.8;7.97283;595;600;104.25;0.786131;13.205;0.2184;0.1872;11.25;0.898426;1.21092;0.859364;1.09374;1.05467;1.17186;0.937488;1.24998;6.2487;6.2487
427072;24;2.35296;3.2;0;20.25;0.999424;0.999424;16.4;7.58067;601.5;600;104.25;0.781248;13.205;-0.0819;0.0507;9;0.859364;1.21092;0.859364;1.01561;1.05467;1.17186;0.898426;1.21092;6.2487;6.2487
427255;24;2.35296;3.2;0;20.25;0.999424;0.999424;16.4;7.58067;601.5;600;104.25;0.781248;13.205;-0.0819;0.0507;9;0.859364;1.21092;0.859364;1.01561;1.05467;1.17186;0.898426;1.21092;6.2487;6.2487
427482;24;2.74512;3.2;0;20.25;0.999424;0.999424;16.8;7.68596;600.75;600;104.25;0.786131;13.11;0.195;0.1248;9.75;0.937488;1.1328;0.937488;0.97655;1.09374;1.21092;0.937488;1.17186;6.2487;6.2487
427633;24;2.74512;3.2;0;20.25;0.999424;0.999424;16.8;7.68596;600.75;600;104.25;0.786131;13.11;0.195;0.1248;9.75;0.937488;1.1328;0.937488;0.97655;1.09374;1.21092;0.937488;1.17186;6.2487;6.2487
427772;24;2.74512;3.216;0;20.25;0.999424;0.999424;16.6;7.70732;596.5;600;104.25;0.786131;13.015;-0.156;0.0624;9.75;0.937488;1.1328;0.898426;0.937488;1.05467;1.24998;0.937488;1.1328;6.2487;6.2487
427964;24;2.74512;3.216;0;20.25;0.999424;0.999424;16.6;7.70732;596.5;600;104.25;0.786131;13.015;-0.156;0.0624;9.75;0.937488;1.1328;0.898426;0.937488;1.05467;1.24998;0.937488;1.1328;6.2487;6.2487
428196;24;2.74512;3.216;0;20.25;0.999424;0.999424;16.4;7.74089;598.5;600;104.25;0.786131;13.205;0.1248;-0.0624;9.75;0.898426;1.17186;0.898426;0.937488;1.1328;1.17186;0.937488;1.09374;6.2487;6.2487
428343;24;2.74512;3.216;0;20.25;0.999424;0.999424;16.4;7.74089;598.5;600;104.25;0.786131;13.205;0.1248;-0.0624;9.75;0.898426;1.17186;0.898426;0.937488;1.1328;1.17186;0.937488;1.09374;6.2487;6.2487
428481;24;2.74512;3.2;0;20.25;0.999424;0.999424;16.4;7.69664;599.25;600;104.25;0.786131;13.11;0.1209;0.0546;9.75;0.937488;1.17186;0.97655;1.01561;1.1328;1.1328;0.937488;1.01561;6.2487;6.2487
428633;24;2.74512;3.2;0;20.25;0.999424;0.999424;16.4;7.69664;599.25;600;104.25;0.786131;13.11;0.1209;0.0546;9.75;0.937488;1.17186;0.97655;1.01561;1.1328;1.1328;0.937488;1.01561;6.2487;6.2487
428905;24;2.74512;3.216;0;20.25;0.999424;0.999424;16.9;7.40519;604.5;600;104.25;0.786131;13.205;-0.0936;0.0702;8.25;0.937488;1.21092;0.937488;1.05467;1.09374;1.17186;0.97655;1.09374;6.2487;6.2487
429212;24;2.74512;3.216;0;20.25;0.999424;0.999424;16.9;7.40519;604.5;600;104.25;0.786131;13.205;-0.0936;0.0702;8.25;0.937488;1.21092;0.937488;1.05467;1.09374;1.17186;0.97655;1.09374;6.2487;6.2487
434129;24;2.74512;3.216;0;20.25;0.999424;0.999424;16.9;7.84618;596;600;104.25;0.786131;13.205;0.1677;0.1209;10.5;0.937488;1.21092;0.97655;1.09374;1.1328;1.17186;0.97655;1.1328;6.2487;6.2487
434519;24;2.74512;3.216;0;20.25;0.999424;0.999424;16.9;7.84618;596;600;104.25;0.786131;13.205;0.1677;0.1209;10.5;0.937488;1.21092;0.97655;1.09374;1.1328;1.17186;0.97655;1.1328;6.2487;6.2487
434657;24;2.35296;3.168;0;20.25;0.999424;0.999424;16.7;7.32127;607.25;600;104.25;0.786131;13.205;-0.0897;0.2106;8.25;0.97655;1.21092;0.898426;1.1328;1.05467;1.21092;0.97655;1.17186;6.2487;6.2487
434749;24;2.35296;3.168;0;20.25;0.999424;0.999424;16.7;7.32127;607.25;600;104.25;0.786131;13.205;-0.0897;0.2106;8.25;0.97655;1.21092;0.898426;1.1328;1.05467;1.21092;0.97655;1.17186;6.2487;6.2487
434887;24;2.35296;3.184;0;20.25;0.999424;0.999424;16.5;7.48301;605;600;104.25;0.786131;13.11;-0.1209;0.0858;9;1.01561;1.24998;0.937488;1.09374;1.09374;1.17186;0.937488;1.1328;6.2487;6.2487
434979;24;2.35296;3.184;0;20.25;0.999424;0.999424;16.5;7.48301;605;600;104.25;0.786131;13.11;-0.1209;0.0858;9;1.01561;1.24998;0.937488;1.09374;1.09374;1.17186;0.937488;1.1328;6.2487;6.2487
435117;24;2.35296;3.168;0;20.25;0.999424;0.999424;16.4;7.29075;605.5;600;104.25;0.786131;13.205;0.1365;-0.1638;8.25;0.97655;1.28905;0.97655;1.1328;1.09374;1.17186;0.937488;1.17186;6.2487;6.2487
435209;24;2.35296;3.168;0;20.25;0.999424;0.999424;16.4;7.29075;605.5;600;104.25;0.786131;13.205;0.1365;-0.1638;8.25;0.97655;1.28905;0.97655;1.1328;1.09374;1.17186;0.937488;1.17186;6.2487;6.2487
435434;24;2.35296;3.184;0;20.25;0.999424;0.999424;16.6;7.50438;601.75;600;104.25;0.786131;13.205;0.1599;0.0975;9;1.01561;1.32811;0.937488;1.09374;1.05467;1.21092;0.898426;1.17186;6.2487;6.2487
435704;24;2.35296;3.184;0;20.25;0.999424;0.999424;16.6;7.50438;601.75;600;104.25;0.786131;13.205;0.1599;0.0975;9;1.01561;1.32811;0.937488;1.09374;1.05467;1.21092;0.898426;1.17186;6.2487;6.2487
436475;24;2.35296;3.184;0;20.25;0.999424;0.999424;16.9;7.10306;608.5;600;104.25;0.781248;13.205;-0.0858;-0.0039;7.5;0.97655;1.21092;0.898426;1.05467;1.09374;1.17186;0.937488;1.1328;6.2487;6.2487
436988;24;2.35296;3.184;0;20.25;0.999424;0.999424;16.9;7.10306;608.5;600;104.25;0.781248;13.205;-0.0858;-0.0039;7.5;0.97655;1.21092;0.898426;1.05467;1.09374;1.17186;0.937488;1.1328;6.2487;6.2487
437341;24;2.35296;3.168;0;20.25;0.999424;0.999424;16.4;7.10306;609.25;600;104.25;0.781248;13.205;0.0507;-0.1131;7.5;0.898426;1.24998;0.937488;1.05467;1.05467;1.24998;0.97655;1.17186;6.2487;6.2487
